timestamp,level,flow_run_id,task_run_id,message
2024-10-13 16:32:24.057728+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,7417a77c-1ce5-424b-964f-e70b80d76247,Successfully executed ../tasks/Normalization.py:
2024-10-13 16:32:24.059672+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,7417a77c-1ce5-424b-964f-e70b80d76247,
2024-10-13 16:32:24.060215+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,7417a77c-1ce5-424b-964f-e70b80d76247,"2024-10-13 22:02:23,814 - INFO - Dataset loaded successfully.2024-10-13 22:02:23,820 - INFO - DataFrame head:   App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label0         6      35.47  ...                2          0.01        11      98.13  ...                2          1.02         1      61.32  ...                1          0.03         7      86.21  ...                1          0.04         0      77.27  ...                1          0.0[5 rows x 15 columns]2024-10-13 22:02:23,822 - INFO - Normalized DataFrame:2024-10-13 22:02:23,822 - INFO -        App_Name  CPU_Usage  ...  App_Usage_Level  Crash_Label0      0.428571   0.215094  ...              1.0          0.01      0.785714   0.977845  ...              1.0          1.02      0.071429   0.529763  ...              0.5          0.03      0.500000   0.832745  ...              0.5          0.04      0.000000   0.723920  ...              0.5          0.0...         ...        ...  ...              ...          ...11543  0.285714   0.677906  ...              0.5          0.011544  0.857143   0.568472  ...              0.5          0.011545  0.285714   0.155326  ...              0.0          0.011546  0.000000   0.240657  ...              1.0          0.011547  0.500000   0.613877  ...              0.0          0.0[11548 rows x 15 columns]"
2024-10-13 16:32:24.065737+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,7417a77c-1ce5-424b-964f-e70b80d76247,Finished in state Completed()
2024-10-13 16:32:25.009033+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,c6b959fb-02ff-483f-a008-0915a70463fa,Successfully executed ../tasks/PearsonCorrelation.py:Pearson correlation: -0.998
2024-10-13 16:32:25.010445+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,c6b959fb-02ff-483f-a008-0915a70463fa,Pearson correlation: -0.998
2024-10-13 16:32:25.011071+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,c6b959fb-02ff-483f-a008-0915a70463fa,"2024-10-13 22:02:24,691 - INFO - Dataset loaded for Pearson correlation.2024-10-13 22:02:24,911 - INFO - Scatter plot saved as 'scatter_plot.png'"
2024-10-13 16:32:25.017217+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,c6b959fb-02ff-483f-a008-0915a70463fa,Finished in state Completed()
2024-10-13 16:32:25.845641+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,73c199f4-8b75-4e48-a218-53759308a4c4,Successfully executed ../tasks/FeatureEngineering.py:
2024-10-13 16:32:25.846713+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,73c199f4-8b75-4e48-a218-53759308a4c4,
2024-10-13 16:32:25.847287+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,73c199f4-8b75-4e48-a218-53759308a4c4,"2024-10-13 22:02:25,683 - INFO - App_Name           float64CPU_Usage          float64Memory_Usage       float64Battery_Level      float64Temperature        float64Disk_Space         float64Network_Signal     float64App_Version        float64Error_Logs         float64Device_Model       float64Session_Time       float64Num_App_Crashes    float64App_Usage_Level    float64Crash_Label        float64dtype: object"
2024-10-13 16:32:25.852632+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,73c199f4-8b75-4e48-a218-53759308a4c4,Finished in state Completed()
2024-10-13 16:32:30.501208+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,4abb19b3-14d0-4c07-bf15-c9509154e751,"Successfully executed ../tasks/FeatureImportanceMLAlgorithms.py:Feature: App_Name, Score: 0.00216Feature: CPU_Usage, Score: 0.01396Feature: Memory_Usage, Score: 0.00252Feature: Battery_Level, Score: 0.21609Feature: Temperature, Score: 0.45160Feature: Disk_Space, Score: 0.17802Feature: Network_Signal, Score: 0.00271Feature: App_Version, Score: 0.00078Feature: Error_Logs, Score: 0.00029Feature: Device_Model, Score: 0.00044Feature: Session_Time, Score: 0.00040Feature: Num_App_Crashes, Score: 0.02474Feature: App_Usage_Level, Score: 0.10628"
2024-10-13 16:32:30.503347+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,4abb19b3-14d0-4c07-bf15-c9509154e751,"Feature: App_Name, Score: 0.00216Feature: CPU_Usage, Score: 0.01396Feature: Memory_Usage, Score: 0.00252Feature: Battery_Level, Score: 0.21609Feature: Temperature, Score: 0.45160Feature: Disk_Space, Score: 0.17802Feature: Network_Signal, Score: 0.00271Feature: App_Version, Score: 0.00078Feature: Error_Logs, Score: 0.00029Feature: Device_Model, Score: 0.00044Feature: Session_Time, Score: 0.00040Feature: Num_App_Crashes, Score: 0.02474Feature: App_Usage_Level, Score: 0.10628"
2024-10-13 16:32:30.504123+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,4abb19b3-14d0-4c07-bf15-c9509154e751,"/Users/deepak/.pyenv/versions/3.12.6/lib/python3.12/site-packages/sklearn/base.py:1473: DataConversionWarning: A column-vector y was passed when a 1d array was expected. Please change the shape of y to (n_samples,), for example using ravel().  return fit_method(estimator, *args, **kwargs)2024-10-13 22:02:30,378 - INFO - Scatter plot saved as 'feature_importancet.png'"
2024-10-13 16:32:30.509783+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,4abb19b3-14d0-4c07-bf15-c9509154e751,Finished in state Completed()
2024-10-13 16:32:30.998420+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,,Finished in state Completed()
2024-10-13 16:32:33.456011+00:00,20,a6bd8007-31de-4617-928d-85016cf5e7cc,,Process for flow run 'vague-grasshopper' exited cleanly.
